Date,Region,Product,Customer,Units Sold,Unit Price,Sales
2025-04-10,West,Keyboard,Customer_43,6,42.85,257.1
2024-07-10,North,Monitor,Customer_22,5,250.06,1250.3
2025-11-24,South,Tablet,Customer_21,5,384.98,1924.9
2024-04-06,Central,Keyboard,Customer_60,11,40.42,444.62
2025-08-13,West,Smartwatch,Customer_20,4,225.16,900.64
2024-04-11,North,Laptop,Customer_57,2,731.98,1463.96
2025-10-23,North,Headphones,Customer_55,5,82.35,411.75
2024-07-06,South,Tablet,Customer_13,2,372.78,745.56
2024-09-24,North,Mouse,Customer_40,2,23.52,47.04
2024-09-03,North,Smartwatch,Customer_3,5,186.68,933.4
2025-03-30,Central,Mouse,Customer_40,1,27.63,27.63
2024-02-26,West,Smartwatch,Customer_52,6,199.9,1199.4
2024-05-30,South,Monitor,Customer_1,1,251.77,251.77
2025-12-22,North,Keyboard,Customer_44,3,43.94,131.82
2025-09-17,South,Monitor,Customer_24,8,266.19,2129.52
2024-05-12,North,Keyboard,Customer_16,6,37.01,222.06
2025-12-07,Central,Mouse,Customer_57,4,28.41,113.64
2025-05-22,East,Smartwatch,Customer_8,1,234.64,234.64
2024-04-14,South,Laptop,Customer_35,2,729.18,1458.36
2025-06-09,Central,Smartphone,Customer_29,4,634.87,2539.48
2025-03-19,North,Laptop,Customer_23,2,784.03,1568.06
2025-03-06,South,Smartphone,Customer_56,1,682.5,682.5
2024-03-06,West,Smartphone,Customer_12,5,623.87,3119.35
2024-01-26,South,Monitor,Customer_59,4,233.18,932.72
2025-12-13,East,Tablet,Customer_49,1,411.09,411.09
2025-02-11,North,Laptop,Customer_60,1,,907.49
2025-08-22,South,Laptop,Customer_56,4,895.96,3583.84
2024-12-13,East,Tablet,Customer_27,1,334.2,334.2
2024-10-15,East,Headphones,Customer_22,1,77.7,77.7
2025-09-25,North,Smartphone,Customer_34,3,611.97,1835.91
2025-02-28,North,Laptop,Customer_12,1,830.08,830.08
2024-07-05,East,Mouse,Customer_25,1,25.46,25.46
2025-12-14,West,Monitor,Customer_8,3,268.95,806.85
2025-06-19,South,Mouse,Customer_42,3,28.78,86.34
2025-05-09,North,Keyboard,Customer_35,2,42.02,84.04
2025-05-26,South,Tablet,Customer_15,5,350.93,1754.65
2024-11-03,North,Laptop,Customer_26,1,798.86,798.86
2024-02-15,Central,Smartwatch,Customer_22,2,218.83,437.66
2024-06-13,West,Smartphone,Customer_33,1,589.32,589.32
2024-11-14,Central,Mouse,Customer_10,3,22.72,68.16
2025-10-21,North,Smartphone,Customer_32,1,707.29,707.29
2025-06-05,West,Smartwatch,Customer_14,4,219.11,876.44
2025-02-16,East,Headphones,Customer_24,5,84.73,423.65
2024-03-27,East,Tablet,Customer_38,3,321.86,965.58
2024-12-13,South,Monitor,Customer_41,3,244.11,732.33
2025-01-26,South,Smartwatch,Customer_48,4,223.51,894.04
2024-01-04,North,Monitor,Customer_5,6,249.63,1497.78
2025-05-25,Central,Keyboard,Customer_23,1,41.81,41.81
2024-10-19,South,Smartwatch,Customer_45,1,208.32,208.32
2024-02-13,East,Monitor,Customer_6,1,226.99,226.99
2024-07-03,North,Mouse,Customer_44,2,25.77,51.54
2024-07-04,East,Monitor,Customer_53,1,250.15,250.15
2025-05-03,West,Tablet,Customer_16,3,366.05,1098.15
2025-05-29,North,Laptop,Customer_40,3,903.95,2711.85
2025-05-12,West,Mouse,Customer_17,2,28.7,57.4
2025-02-04,Central,Mouse,Customer_2,4,26.19,104.76
2025-07-31,North,Mouse,Customer_32,4,26.57,106.28
2025-07-16,East,Laptop,Customer_4,1,830.5,830.5
2024-04-06,West,Laptop,Customer_33,5,821.32,4106.6
2024-05-21,East,Keyboard,Customer_41,3,38.11,114.33
2024-04-28,North,Monitor,Customer_30,3,233.64,700.92
2025-07-25,North,Smartphone,Customer_23,3,623.44,1870.32
2025-09-21,North,Headphones,Customer_2,2,87.85,175.7
2024-08-04,East,Laptop,Customer_20,3,868.08,2604.24
2024-09-08,South,Keyboard,Customer_35,1,43.22,43.22
2024-09-28,West,Smartphone,Customer_33,1,654.65,654.65
2024-05-17,West,Tablet,Customer_30,2,362.39,724.78
2024-08-04,East,Smartphone,Customer_27,1,579.67,579.67
2025-05-17,North,Smartwatch,Customer_16,5,214.04,1070.2
2024-06-11,South,Laptop,Customer_55,3,811.36,2434.08
2024-02-17,East,Laptop,Customer_13,2,791.73,1583.46
2025-03-30,Central,Smartphone,Customer_13,5,694.85,3474.25
2025-11-01,South,Smartphone,Customer_4,2,612.51,1225.02
2025-04-10,Central,Laptop,Customer_6,3,911.2,2733.6
2025-03-09,Central,Smartwatch,Customer_33,5,196.15,980.75
2025-12-21,North,Keyboard,Customer_20,4,45.63,182.52
2024-07-02,South,Monitor,Customer_36,1,255.87,255.87
2024-05-29,Central,Tablet,Customer_19,3,336.43,1009.29
2025-10-29,East,Smartphone,Customer_45,6,623.9,3743.4
2025-12-09,West,Smartwatch,Customer_47,1,217.06,217.06
2025-08-17,South,Tablet,Customer_4,2,375.01,750.02
2024-06-05,South,Tablet,Customer_19,2,317.64,635.28
2024-01-09,North,Laptop,Customer_53,2,764.76,1529.52
2025-09-02,South,Headphones,Customer_41,4,85.65,342.6
2025-11-25,South,Headphones,Customer_59,3,79.81,239.43
2024-12-13,West,Headphones,Customer_37,6,82.63,495.78
2024-01-04,South,Laptop,Customer_20,2,863.77,1727.54
2025-05-24,South,Mouse,Customer_39,1,29.16,29.16
2025-09-12,North,Smartwatch,Customer_30,4,232.15,928.6
2024-04-24,North,Monitor,Customer_14,1,253.64,253.64
2025-02-23,South,Keyboard,Customer_8,1,46.13,46.13
2025-07-22,East,Tablet,Customer_42,4,394.34,1577.36
2025-01-11,Central,Keyboard,Customer_29,5,42.86,214.3
2024-12-29,South,Laptop,Customer_4,3,836.68,2510.04
2025-04-13,West,Laptop,Customer_39,4,866.43,3465.72
2024-02-07,West,Smartwatch,Customer_56,2,192.22,384.44
2024-03-19,North,Smartphone,Customer_53,3,618.25,1854.75
2025-10-13,East,Smartphone,Customer_59,2,587.64,1175.28
2024-05-19,South,Laptop,Customer_34,2,743.69,1487.38
2025-07-19,West,Laptop,Customer_58,4,818.53,3274.12
2024-03-03,Central,Tablet,Customer_25,3,373.0,1119.0
2025-03-11,South,Monitor,Customer_26,2,277.1,554.2
2025-02-01,East,Laptop,Customer_60,2,867.34,1734.68
2024-01-02,South,Laptop,Customer_54,1,870.87,870.87
2025-05-11,South,Smartwatch,Customer_59,2,209.48,418.96
2025-12-10,North,Smartwatch,Customer_38,1,215.35,215.35
2024-08-30,South,Laptop,Customer_45,3,849.31,2547.93
2025-11-10,East,Mouse,Customer_34,1,28.35,28.35
2024-10-04,East,Laptop,Customer_47,2,763.5,1527.0
2025-11-30,Central,Tablet,Customer_44,1,347.48,347.48
2024-11-03,South,Laptop,Customer_40,1,789.2,789.2
2024-07-15,East,Mouse,Customer_22,2,25.63,51.26
2024-08-13,West,Headphones,Customer_52,2,84.53,169.06
2024-08-02,Central,Mouse,Customer_56,1,26.61,26.61
2025-04-19,East,Headphones,Customer_54,1,91.92,91.92
2024-11-08,East,Smartphone,Customer_9,1,655.7,655.7
2024-08-07,North,Smartwatch,Customer_41,5,207.08,1035.4
2025-10-28,East,Keyboard,Customer_25,1,41.98,41.98
2024-03-20,South,Monitor,Customer_45,6,237.68,1426.08
2024-02-26,South,Smartwatch,Customer_54,1,196.66,196.66
2024-11-17,South,Smartwatch,Customer_38,1,202.76,202.76
2025-05-15,South,Smartphone,Customer_60,4,670.14,2680.56
2025-03-10,West,Tablet,Customer_15,1,340.46,340.46
2024-01-01,North,Mouse,Customer_27,3,22.62,67.86
2024-02-14,West,Keyboard,Customer_55,5,41.38,206.9
2024-10-14,South,Laptop,Customer_47,2,779.98,1559.96
2024-05-12,West,Monitor,Customer_51,1,261.14,261.14
2025-05-23,Central,Laptop,Customer_53,1,900.95,900.95
2025-11-07,East,Smartphone,Customer_20,2,705.48,1410.96
2025-02-23,North,Mouse,Customer_52,2,26.97,53.94
2024-01-11,North,Monitor,Customer_57,3,228.79,686.37
2024-03-05,North,Smartwatch,Customer_6,3,193.88,581.64
2024-05-14,West,Laptop,Customer_13,2,773.46,1546.92
2025-12-28,East,Laptop,Customer_59,2,890.17,1780.34
2025-09-03,North,Headphones,Customer_46,3,78.71,236.13
2024-12-24,West,Mouse,Customer_16,6,23.2,139.2
2024-01-29,South,Laptop,Customer_49,3,791.79,2375.37
2024-06-11,South,Keyboard,Customer_48,5,39.14,195.7
2025-01-11,South,Monitor,Customer_37,3,293.34,880.02
2024-07-27,North,Smartwatch,Customer_32,1,190.53,190.53
2025-07-22,East,Monitor,Customer_1,1,275.62,275.62
2025-02-04,North,Smartwatch,Customer_44,1,234.09,234.09
2024-11-03,East,Smartwatch,Customer_41,2,205.14,410.28
2025-03-28,West,Headphones,Customer_57,2,84.92,169.84
2024-10-02,North,Headphones,Customer_15,1,85.61,85.61
2025-04-16,South,Keyboard,Customer_9,2,43.8,87.6
2025-01-27,East,Laptop,Customer_17,4,882.61,3530.44
2025-08-01,Central,Tablet,Customer_31,2,407.66,815.32
2025-04-24,North,Laptop,Customer_42,5,815.77,4078.85
2024-09-19,North,Tablet,Customer_33,1,374.72,374.72
2024-09-17,Central,Headphones,Customer_19,2,83.08,166.16
2025-07-01,North,Monitor,Customer_60,2,278.85,557.7
2025-03-10,East,Keyboard,Customer_48,3,43.73,131.19
2025-07-02,North,Monitor,Customer_23,2,289.22,578.44
2024-03-28,East,Mouse,Customer_60,4,25.88,103.52
2024-08-18,South,Smartphone,Customer_20,6,605.63,3633.78
2025-10-14,South,Headphones,Customer_37,4,80.82,323.28
2025-03-11,West,Monitor,Customer_58,6,260.36,1562.16
2024-10-08,West,Keyboard,Customer_8,1,37.49,37.49
2024-09-16,West,Headphones,Customer_49,1,84.66,84.66
2024-12-23,North,Monitor,Customer_38,5,251.16,1255.8
2024-11-02,South,Monitor,Customer_36,4,261.03,1044.12
2025-08-15,North,Smartphone,Customer_15,2,593.99,1187.98
2025-05-13,East,Tablet,Customer_9,1,359.54,359.54
2025-09-02,South,Headphones,Customer_52,1,91.21,91.21
2025-09-23,North,Monitor,Customer_48,1,288.06,288.06
2025-08-30,West,Smartwatch,Customer_12,3,212.74,638.22
2025-12-17,North,Headphones,Customer_16,3,83.45,250.35
2024-06-09,North,Mouse,Customer_6,5,27.16,135.8
2024-03-22,North,Smartphone,Customer_4,9,655.99,5903.91
2024-08-31,East,Monitor,Customer_15,1,274.93,274.93
2024-09-19,West,Smartwatch,Customer_60,4,197.69,790.76
2025-08-09,South,Smartphone,Customer_41,1,620.47,620.47
2025-07-23,West,Tablet,Customer_48,1,361.09,361.09
2024-08-18,North,Tablet,Customer_13,3,361.27,1083.81
2024-08-13,South,Mouse,Customer_37,1,25.73,25.73
2025-09-01,West,Tablet,Customer_46,1,360.37,360.37
2025-07-08,South,Mouse,Customer_45,1,29.14,29.14
2025-05-10,West,Smartphone,Customer_4,7,638.42,4468.94
2025-05-15,North,Laptop,Customer_49,2,812.81,1625.62
2025-06-08,East,Keyboard,Customer_35,3,43.14,129.42
2025-04-30,South,Headphones,Customer_20,2,93.69,187.38
2025-03-17,North,Tablet,Customer_47,1,401.84,401.84
2025-04-08,West,Keyboard,Customer_19,3,43.85,131.55
2025-12-20,East,Headphones,Customer_13,4,85.21,340.84
2025-06-17,Central,Smartwatch,Customer_21,6,225.55,1353.3
2025-09-03,South,Mouse,Customer_30,4,25.43,101.72
2024-04-20,West,Keyboard,Customer_13,1,40.55,40.55
2025-05-01,West,Smartphone,Customer_52,4,626.1,2504.4
2024-04-03,South,Laptop,Customer_58,5,844.49,4222.45
2025-08-11,Central,Smartphone,Customer_45,3,625.81,1877.43
2025-05-06,West,Smartphone,Customer_36,2,631.56,1263.12
2025-10-28,East,Headphones,Customer_22,3,93.65,280.95
2025-08-25,West,Monitor,Customer_3,3,247.97,743.91
2025-05-31,Central,Headphones,Customer_44,2,91.27,182.54
2025-10-01,North,Smartwatch,Customer_29,2,235.26,470.52
2025-05-26,Central,Monitor,Customer_19,1,250.35,250.35
2025-01-20,Central,Laptop,Customer_6,6,910.94,5465.64
2025-06-29,East,Mouse,Customer_21,3,26.02,78.06
2024-12-27,North,Headphones,Customer_28,5,81.53,407.65
2024-02-14,West,Smartphone,Customer_54,4,616.33,2465.32
2024-02-10,South,Smartphone,Customer_33,1,550.46,550.46
2025-09-17,North,Tablet,Customer_26,1,341.88,341.88
2024-11-11,South,Headphones,Customer_13,2,78.34,156.68
2024-11-09,East,Laptop,Customer_59,3,722.7,2168.1
2025-06-17,East,Headphones,Customer_34,2,88.49,176.98
2024-05-01,Central,Headphones,Customer_5,4,87.05,348.2
2024-10-12,North,Keyboard,Customer_40,1,40.35,40.35
2024-04-24,North,Smartwatch,Customer_52,2,203.91,407.82
2025-05-27,East,Monitor,Customer_59,2,255.72,511.44
2024-07-15,East,Headphones,Customer_8,6,79.44,476.64
2024-08-21,North,Keyboard,Customer_40,4,39.6,158.4
2024-01-09,South,Mouse,Customer_21,5,22.72,113.6
2025-07-16,South,Monitor,Customer_9,1,283.4,283.4
2024-09-03,South,Laptop,Customer_39,1,727.99,727.99
2025-07-14,East,Monitor,Customer_10,2,284.6,569.2
2025-01-23,West,Smartphone,Customer_9,2,610.63,1221.26
2024-01-13,East,Mouse,Customer_50,3,26.23,78.69
2024-08-23,West,Smartphone,Customer_53,3,586.05,1758.15
2024-05-31,North,Smartphone,Customer_47,2,631.01,1262.02
2025-09-01,North,Keyboard,Customer_14,2,39.4,78.8
2024-11-13,South,Headphones,Customer_3,3,80.03,240.09
2024-12-13,East,Headphones,Customer_23,2,77.22,154.44
2025-03-18,South,Smartphone,Customer_19,2,608.03,1216.06
2024-04-29,South,Smartphone,Customer_48,2,600.89,1201.78
2025-11-22,West,Monitor,Customer_42,1,262.94,262.94
2024-07-01,East,Headphones,Customer_2,3,84.65,253.95
2025-02-01,East,Smartphone,Customer_24,3,618.37,1855.11
2025-12-15,West,Smartphone,Customer_5,1,711.43,711.43
2025-12-31,South,Mouse,Customer_32,3,26.53,79.59
2025-01-22,North,Headphones,Customer_46,2,87.69,175.38
2025-05-05,South,Keyboard,Customer_16,5,39.71,198.55
2024-04-13,East,Smartwatch,Customer_12,2,184.09,368.18
2025-10-25,East,Headphones,Customer_56,2,82.89,165.78
2024-01-20,North,Keyboard,Customer_23,4,39.53,158.12
2025-09-20,West,Keyboard,Customer_23,2,43.2,86.4
2024-02-24,West,Smartphone,Customer_11,1,615.71,615.71
2025-07-24,Central,Smartphone,Customer_54,1,610.2,610.2
2024-02-17,North,Tablet,Customer_2,2,340.11,680.22
2025-04-23,South,Mouse,Customer_55,7,28.22,197.54
2024-06-17,Central,Keyboard,Customer_28,3,39.85,119.55
2025-11-08,North,Laptop,Customer_4,3,879.45,2638.35
2024-01-29,West,Laptop,Customer_6,6,826.81,4960.86
2024-04-05,East,Laptop,Customer_7,2,848.48,1696.96
2025-05-15,West,Headphones,Customer_3,1,89.65,89.65
2024-10-09,Central,Tablet,Customer_8,1,337.67,337.67
2024-07-26,North,Mouse,Customer_36,5,24.32,121.6
2025-05-09,Central,Monitor,Customer_8,4,247.33,989.32
2024-11-14,West,Mouse,Customer_19,2,22.84,45.68
2024-11-23,South,Laptop,Customer_20,1,867.14,867.14
2024-12-15,North,Laptop,Customer_9,1,826.08,826.08
2024-11-21,East,Keyboard,Customer_28,2,43.85,87.7
2024-08-22,North,Tablet,Customer_6,5,337.68,1688.4
2025-11-14,South,Smartwatch,Customer_18,3,195.82,587.46
2024-03-06,North,Mouse,Customer_6,1,23.8,23.8
2024-04-23,West,Headphones,Customer_18,1,77.8,77.8
2024-02-16,North,Smartphone,Customer_21,6,564.16,3384.96
2024-06-05,Central,Tablet,Customer_17,4,323.41,1293.64
2024-01-04,Central,Smartwatch,Customer_24,4,215.88,863.52
2025-06-06,East,Smartphone,Customer_12,3,650.76,1952.28
2025-05-25,East,Smartphone,Customer_44,4,688.59,2754.36
2024-05-01,West,Smartwatch,Customer_26,5,210.62,1053.1
2024-08-13,South,Laptop,Customer_17,2,765.58,1531.16
2024-04-22,North,Smartphone,Customer_53,2,638.54,1277.08
2024-10-19,West,Mouse,Customer_42,3,24.38,73.14
2024-07-27,East,Smartphone,Customer_8,1,591.34,591.34
2025-01-26,East,Headphones,Customer_26,2,87.53,175.06
2025-12-23,East,Headphones,Customer_4,1,94.95,94.95
2024-02-15,Central,Smartwatch,Customer_9,3,219.79,659.37
2025-01-28,West,Tablet,Customer_49,6,365.52,2193.12
2025-07-02,Central,Laptop,Customer_6,1,825.13,825.13
2024-01-21,North,Tablet,Customer_15,5,378.72,1893.6
2025-03-25,East,Laptop,Customer_14,2,945.71,1891.42
2025-01-28,West,Headphones,Customer_14,2,86.73,173.46
2025-06-12,West,Mouse,Customer_32,1,28.06,28.06
2025-05-23,North,Mouse,Customer_24,3,25.05,75.15
2024-04-26,East,Laptop,Customer_60,4,803.34,3213.36
2024-04-24,South,Laptop,Customer_58,4,850.06,3400.24
2024-05-18,North,Tablet,Customer_4,5,378.23,1891.15
2024-02-04,East,Tablet,Customer_21,1,381.96,381.96
2024-01-25,North,Mouse,Customer_50,2,26.38,52.76
2025-08-31,West,Tablet,Customer_48,2,375.6,751.2
2024-12-17,East,Smartwatch,Customer_56,2,185.33,370.66
2025-07-15,South,Laptop,Customer_27,1,790.34,790.34
2024-12-21,West,Tablet,Customer_48,4,380.91,1523.64
2024-03-17,West,Tablet,Customer_47,1,370.12,370.12
2024-08-09,South,Monitor,Customer_46,1,243.91,243.91
2024-10-06,North,Laptop,Customer_6,4,811.01,3244.04
2025-06-03,East,Monitor,Customer_55,2,281.48,562.96
2024-10-18,West,Tablet,Customer_23,3,354.19,1062.57
2025-08-22,South,Laptop,Customer_23,3,802.4,2407.2
2024-05-17,South,Tablet,Customer_30,5,325.64,1628.2
2024-02-09,Central,Laptop,Customer_5,4,734.95,2939.8
2024-05-22,West,Laptop,Customer_47,3,754.46,2263.38
2025-01-08,North,Tablet,Customer_58,5,406.76,2033.8
2025-08-29,South,Tablet,Customer_31,2,373.67,747.34
2024-12-25,East,Mouse,Customer_6,6,23.81,142.86
2024-06-14,West,Keyboard,Customer_29,3,40.08,120.24
2025-08-08,East,Smartwatch,Customer_34,1,219.81,219.81
2024-06-15,Central,Laptop,Customer_8,5,830.13,4150.65
2024-11-25,East,Laptop,Customer_19,1,818.44,818.44
2025-01-26,West,Monitor,Customer_17,7,248.1,1736.7
2024-02-09,South,Smartwatch,Customer_40,6,182.49,1094.94
2025-04-13,North,Smartphone,Customer_55,2,632.05,1264.1
2025-01-21,Central,Laptop,Customer_44,1,832.17,832.17
2025-12-21,West,Keyboard,Customer_59,2,45.11,90.22
2025-10-13,North,Keyboard,Customer_10,2,46.23,92.46
2025-06-07,North,Smartphone,Customer_51,2,633.56,1267.12
2025-02-10,Central,Headphones,Customer_6,2,83.5,167.0
2025-09-15,East,Laptop,Customer_48,2,783.08,1566.16
2025-06-13,North,Smartphone,Customer_15,2,685.09,1370.18
2025-10-13,North,Smartwatch,Customer_48,2,236.66,473.32
2024-09-19,North,Headphones,Customer_19,1,81.23,81.23
2024-08-21,West,Smartphone,Customer_44,1,638.3,638.3
2025-08-27,North,Mouse,Customer_23,4,26.13,104.52
2024-06-15,West,Smartphone,Customer_48,3,583.65,1750.95
2025-08-25,South,Headphones,Customer_60,4,93.06,372.24
2024-10-14,West,Laptop,Customer_13,2,770.84,1541.68
2024-10-19,West,Smartphone,Customer_2,3,649.02,1947.06
2025-07-02,South,Mouse,Customer_54,3,28.08,84.24
2024-01-20,South,Monitor,Customer_39,1,251.12,251.12
2024-09-24,North,Smartwatch,Customer_2,3,196.16,588.48
2025-09-08,West,Tablet,Customer_3,4,359.8,1439.2
2025-10-05,North,Headphones,Customer_34,1,86.89,86.89
2025-09-26,South,Tablet,Customer_55,1,355.33,355.33
2025-01-04,South,Smartwatch,Customer_42,1,198.28,198.28
2024-05-28,West,Headphones,Customer_51,2,84.55,169.1
2025-09-09,Central,Headphones,Customer_5,2,80.49,160.98
2024-06-26,Central,Laptop,Customer_47,3,769.42,2308.26
2025-04-12,North,Keyboard,Customer_1,1,45.76,45.76
2024-05-06,West,Mouse,Customer_5,2,24.25,48.5
2024-12-19,Central,Monitor,Customer_25,4,232.84,931.36
2024-07-17,East,Tablet,Customer_38,4,357.63,1430.52
2025-01-07,North,Monitor,Customer_32,4,250.42,1001.68
2025-07-25,South,Laptop,Customer_50,1,865.59,865.59
2024-02-24,Central,Laptop,Customer_28,4,782.11,3128.44
2024-10-05,West,Laptop,Customer_29,4,755.68,3022.72
2025-02-20,South,Headphones,Customer_17,4,87.96,351.84
2025-05-24,Central,Mouse,Customer_28,3,26.75,80.25
2024-10-02,North,Monitor,Customer_21,4,231.45,925.8
2025-06-30,Central,Mouse,Customer_49,1,28.23,28.23
2024-03-16,South,Laptop,Customer_59,6,762.55,4575.3
2024-06-02,North,Tablet,Customer_22,3,350.13,1050.39
2024-05-27,North,Smartwatch,Customer_52,3,183.64,550.92
2025-11-14,East,Monitor,Customer_24,3,269.74,809.22
2025-03-15,North,Monitor,Customer_51,4,274.8,1099.2
2024-08-18,North,Mouse,Customer_9,1,23.71,23.71
2024-08-20,North,Laptop,Customer_40,2,787.57,1575.14
2024-05-03,South,Keyboard,Customer_15,2,41.94,83.88
2025-12-04,West,Smartwatch,Customer_4,2,200.97,401.94
2025-11-01,East,Headphones,Customer_30,1,91.08,91.08
2025-01-19,South,Headphones,Customer_44,3,77.92,233.76
2025-12-05,West,Mouse,Customer_34,4,26.48,105.92
2025-06-09,West,Laptop,Customer_32,1,897.03,897.03
2024-10-10,South,Headphones,Customer_12,4,80.86,323.44
2025-07-23,South,Headphones,Customer_30,1,92.3,92.3
2025-03-03,South,Smartphone,Customer_24,8,598.55,4788.4
2024-07-14,East,Headphones,Customer_46,1,83.44,83.44
2025-09-12,South,Laptop,Customer_50,7,786.25,5503.75
2025-10-05,East,Monitor,Customer_57,4,260.68,1042.72
2024-02-10,Central,Monitor,Customer_6,3,270.91,812.73
2025-03-27,North,Keyboard,Customer_47,3,45.61,136.83
2024-04-15,South,Headphones,Customer_53,3,85.22,255.66
2025-05-22,East,Smartphone,Customer_55,2,685.55,1371.1
2025-02-11,North,Tablet,Customer_46,2,357.92,715.84
2025-09-01,East,Tablet,Customer_49,4,371.42,1485.68
2024-05-11,North,Tablet,Customer_52,6,360.41,2162.46
2025-08-20,East,Smartphone,Customer_12,2,640.79,1281.58
2025-01-04,South,Tablet,Customer_37,2,361.55,723.1
2024-04-01,South,Laptop,Customer_23,4,830.45,3321.8
2024-11-19,Central,Mouse,Customer_31,3,23.96,71.88
2024-12-15,North,Laptop,Customer_36,7,751.61,5261.27
2025-01-01,South,Headphones,Customer_17,2,90.27,180.54
2025-07-04,North,Mouse,Customer_36,3,27.87,83.61
2024-02-11,North,Mouse,Customer_58,1,24.2,24.2
2025-04-08,North,Laptop,Customer_1,1,916.02,916.02
2025-01-09,Central,Smartwatch,Customer_27,2,203.34,406.68
2025-09-02,East,Laptop,Customer_60,2,840.55,1681.1
2025-09-17,South,Headphones,Customer_10,5,85.29,426.45
2024-11-24,East,Monitor,Customer_9,4,243.57,974.28
2025-06-06,East,Laptop,Customer_3,3,880.13,2640.39
2024-12-31,East,Tablet,Customer_52,2,384.6,769.2
2025-06-24,South,Mouse,Customer_1,1,28.65,28.65
2025-09-05,Central,Mouse,Customer_22,7,28.25,197.75
2025-11-29,East,Monitor,Customer_31,4,272.19,1088.76
2024-02-03,West,Smartwatch,Customer_14,3,196.57,589.71
2025-11-12,South,Headphones,Customer_16,3,89.06,267.18
2024-11-30,West,Smartphone,Customer_45,2,608.52,1217.04
2024-10-07,North,Laptop,Customer_52,1,794.01,794.01
2024-06-25,South,Smartphone,Customer_31,2,639.56,1279.12
2025-11-12,East,Keyboard,Customer_9,1,45.65,45.65
2024-09-02,South,Mouse,Customer_57,3,26.74,80.22
2025-06-09,North,Monitor,Customer_38,3,260.09,780.27
2025-04-17,South,Tablet,Customer_17,5,364.43,1822.15
2025-01-04,South,Tablet,Customer_46,4,358.93,1435.72
2024-02-03,North,Smartwatch,Customer_27,1,196.65,196.65
2025-05-21,South,Monitor,Customer_25,4,288.08,1152.32
2024-01-25,South,Smartphone,Customer_26,2,638.94,1277.88
2025-08-08,West,Tablet,Customer_58,1,392.74,392.74
2024-10-04,South,Smartwatch,Customer_29,1,193.72,193.72
